,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
17774,FORD,FOCUS,235000000,HẢI PHÒNG,CŨ,2011,KEM,ĐEN,TỰ ĐỘNG,80000,https://bonbanh.com/xe-ford-focus-2.0-at-ghia-2011-4127360,price!!!
17779,KIA,SORENTO,1274000000,LÂM ĐỒNG,MỚI,2021,KEM,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-signature-2.2-at-awd-2021-3422957,price!!!
17780,HONDA,CIVIC,700000000,HÀ NỘI,MỚI,2021,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-honda-civic-g-1.8-at-2021-3797491,price!!!
17782,LEXUS,GS,515000000,HÀ NỘI,CŨ,2005,GHI,BẠC,TỰ ĐỘNG,1000000,https://bonbanh.com/xe-lexus-gs-300-2005-4109329,price!!!
17784,KIA,MORNING,142000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/90356629.htm,price!!!
17795,MITSUBISHI,TRITON,795000000,,CŨ,2020,,,TỰ ĐỘNG,15000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90053194.htm,price!!!
17796,FORD,RANGER,568000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,57000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2018-4096388,price!!!
17800,LEXUS,LS,1400000000,HỒ CHÍ MINH,CŨ,2007,KEM,ĐEN,TỰ ĐỘNG,40000,https://bonbanh.com/xe-lexus-ls-600hl-2007-4127363,price!!!
17802,TOYOTA,PRADO,590000000,THÁI NGUYÊN,CŨ,2009,GHI,ĐEN,TỰ ĐỘNG,15000,https://bonbanh.com/xe-toyota-prado-gx-2.7-at-2009-4122593,price!!!
17807,TOYOTA,CAMRY,668000000,HÀ NỘI,CŨ,2010,KEM,ĐEN,TỰ ĐỘNG,70000,https://bonbanh.com/xe-toyota-camry-le-2.5-2010-4119137,price!!!
17808,CHEVROLET,TRAILBLAZER,590000000,HỒ CHÍ MINH,CŨ,2018,MÀU KHÁC,TRẮNG,SỐ TAY,68000,https://bonbanh.com/xe-chevrolet-trailblazer-lt-2.5l-4x2-mt-2018-4107008,price!!!
17831,MERCEDES BENZ,E CLASS,920000000,HÀ NỘI,CŨ,2015,ĐEN,TRẮNG,TỰ ĐỘNG,40000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2015-4061163,price!!!
17837,KIA,K3,365000000,,CŨ,2015,,,SỐ SÀN,72000,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/90356987.htm,price!!!
17864,CHEVROLET,CAPTIVA,178000000,,CŨ,2009,,,SỐ SÀN,5855,https://xe.chotot.com/mua-ban-oto-huyen-hung-ha-thai-binh/90168970.htm,price!!!
17882,MERCEDES BENZ,GLC,1759000000,HÀ NỘI,MỚI,2021,KEM,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-4124511,price!!!
17888,PORSCHE,MACAN,3999000000,HÀ NỘI,MỚI,2021,KEM,NÂU,TỰ ĐỘNG,0,https://bonbanh.com/xe-porsche-macan-2.0-2021-3956305,price!!!
17902,VINFAST,LUX,200000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/84626442.htm,price!!!
17908,BMW,3 SERIES,895000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,ĐỎ,TỰ ĐỘNG,48000,https://bonbanh.com/xe-bmw-3_series-320i-2017-3749544,price!!!
17909,HYUNDAI,I10,455000000,HÀ NỘI,CŨ,2018,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2018-4124485,price!!!
17920,KIA,SORENTO,1259000000,BẮC GIANG,MỚI,2021,GHI,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-premium-2.2-at-awd-2021-3867252,price!!!
17925,TOYOTA,LAND CRUISER,4071000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-53794,price!!!
17945,HYUNDAI,GRAND I10,280000000,,CŨ,2019,,,SỐ SÀN,55555,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90327532.htm,price!!!
17985,LEXUS,DÒNG KHÁC,6800000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/83213978.htm,model not in brand
18010,TOYOTA,VIOS,295000000,HÀ NỘI,CŨ,2016,KEM,VÀNG,SỐ TAY,60000,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4114786,price!!!
18021,TOYOTA,INNOVA,185000000,,CŨ,2008,,,SỐ SÀN,230000,https://xe.chotot.com/mua-ban-oto-thanh-pho-ba-ria-ba-ria-vung-tau/90358324.htm,price!!!
18022,LEXUS,RX,3180000000,,MỚI,2019,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/67065446.htm,price!!!
18029,TOYOTA,VIOS,299000000,,CŨ,2009,,,TỰ ĐỘNG,80000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90358437.htm,price!!!
18035,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3574895,price!!!
18036,HYUNDAI,I10,312000000,VĨNH PHÚC,CŨ,2015,NHIỀU MÀU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2015-4108968,price!!!
18037,BMW,5 SERIES,980000000,HỒ CHÍ MINH,CŨ,2011,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-bmw-5_series-535i-gt-2011-4015005,price!!!
18066,KIA,MORNING,279000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-tay-ninh-tay-ninh/90359430.htm,price!!!
18092,NISSAN,NAVARA,120000000,,MỚI,2020,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/90361318.htm,price!!!
18094,FORD,RANGER,528000000,,CŨ,2017,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/88155248.htm,price!!!
18098,MITSUBISHI,OUTLANDER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/88230394.htm,price!!!
18110,TOYOTA,INNOVA,163000000,,CŨ,2007,,,SỐ SÀN,12200,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90358671.htm,price!!!
18117,FORD,FOCUS,220000000,,CŨ,2010,,,SỐ SÀN,41000,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/90358714.htm,price!!!
18128,TOYOTA,COROLLA CROSS,20000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90358976.htm,price!!!
18135,TOYOTA,HILUX,615000000,VĨNH PHÚC,CŨ,2019,CAM,ĐEN,TỰ ĐỘNG,68000,https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-at-2019-4121591,price!!!
18136,LANDROVER,RANGE ROVER,3550000000,HỒ CHÍ MINH,CŨ,2014,KEM,TRẮNG,TỰ ĐỘNG,35075,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2014-4057194,price!!!
18144,TOYOTA,INNOVA,270000000,,CŨ,2007,,,SỐ SÀN,130000,https://xe.chotot.com/mua-ban-oto-huyen-thang-binh-quang-nam/90358995.htm,price!!!
18150,FORD,FOCUS,168000000,,CŨ,2009,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-huyen-me-linh-ha-noi/90359246.htm,price!!!
18159,KIA,CARENS,199000000,,CŨ,2011,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90360075.htm,price!!!
18161,FORD,FOCUS,155000000,,CŨ,2005,,,SỐ SÀN,85000,https://xe.chotot.com/mua-ban-oto-huyen-duc-hoa-long-an/90360142.htm,price!!!
18165,NISSAN,ALMERA,126000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90360179.htm,price!!!
18167,MITSUBISHI,PAJERO,1299000000,,CŨ,2015,,,TỰ ĐỘNG,80000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89791404.htm,price!!!
18173,MAZDA,BT 50,480000000,,CŨ,2016,,,TỰ ĐỘNG,82000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/90360338.htm,price!!!
18175,HYUNDAI,ACCENT,381000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/88201439.htm,price!!!
18176,HYUNDAI,SANTA FE,1360000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/90326589.htm,price!!!
18177,CHEVROLET,CRUZE,310000000,,CŨ,2017,,,SỐ SÀN,140000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90362442.htm,price!!!
18180,MITSUBISHI,ATTRAGE,290,,CŨ,2016,,,TỰ ĐỘNG,81000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/90362470.htm,price!!!
18194,AUDI,Q5,965000000,HÀ NỘI,CŨ,2015,NÂU,TRẮNG,TỰ ĐỘNG,70000,https://bonbanh.com/xe-audi-q5-2.0-at-2015-4101068,price!!!
18209,VINFAST,LUX,681596000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/89321873.htm,price!!!
18225,CHEVROLET,VIVANT,118000000,HÀ NỘI,CŨ,2008,NHIỀU MÀU,CÁT,SỐ TAY,10000,https://bonbanh.com/xe-chevrolet-vivant-cdx-mt-2008-4122584,price!!!
18269,MERCEDES BENZ,MAYBACH,4599000000,HÀ NỘI,CŨ,2017,KEM,TRẮNG,TỰ ĐỘNG,30000,https://bonbanh.com/xe-mercedes_benz-maybach-s400-2017-4038319,price!!!
18272,MERCEDES BENZ,GLC,1799000000,HỒ CHÍ MINH,CŨ,2021,ĐEN,TRẮNG,TỰ ĐỘNG,2000,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-4055203,price!!!
18290,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/82689938.htm,price!!!
18291,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90157122.htm,price!!!
18295,TOYOTA,CAMRY,410000000,HÀ NỘI,CŨ,2009,GHI,ĐEN,TỰ ĐỘNG,90000,https://bonbanh.com/xe-toyota-camry-gl-2.4-2009-4064513,price!!!
18301,TOYOTA,CAMRY,155000000,LẠNG SƠN,CŨ,1999,GHI,TRẮNG,SỐ TAY,200000,https://bonbanh.com/xe-toyota-camry-gli-2.2-1999-4072573,price!!!
18304,LEXUS,GX,950000000,HÀ NỘI,CŨ,2008,-,CÁT,TỰ ĐỘNG,0,https://bonbanh.com/xe-lexus-gx-470-2008-4042448,price!!!
18318,MAZDA,323,50000000,,CŨ,1992,,,SỐ SÀN,700000,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90361407.htm,price!!!
18347,TOYOTA,HIACE,82000000,,CŨ,2002,,,SỐ SÀN,123345,https://xe.chotot.com/mua-ban-oto-thanh-pho-thanh-hoa-thanh-hoa/90083085.htm,price!!!
18359,BMW,5 SERIES,1238000000,HÀ NỘI,CŨ,2017,ĐEN,ĐEN,TỰ ĐỘNG,60000,https://bonbanh.com/xe-bmw-5_series-520i-2017-4102024,price!!!
18361,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3867975,price!!!
18384,FORD,RANGER,520000000,,CŨ,2017,,,TỰ ĐỘNG,57000,https://xe.chotot.com/mua-ban-oto-huyen-yen-thanh-nghe-an/90362740.htm,price!!!
18402,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-1940081,price!!!
18410,LEXUS,RX,3190000000,HÀ NỘI,MỚI,2021,NÂU,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-lexus-rx-300-2021-4003323,price!!!
18416,TOYOTA,RAV4,600000000,HỒ CHÍ MINH,CŨ,2007,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-rav4-limited-3.5-v6-2007-4014966,price!!!
18424,TOYOTA,INNOVA,195000000,,CŨ,2008,,,SỐ SÀN,100,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90363269.htm,price!!!
18426,KIA,MORNING,335,,CŨ,2013,,,TỰ ĐỘNG,62000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90233402.htm,price!!!
18428,TOYOTA,INNOVA,265,,CŨ,2008,,,SỐ SÀN,180000,https://xe.chotot.com/mua-ban-oto-huyen-phu-cat-binh-dinh/90279240.htm,price!!!
18439,TOYOTA,INNOVA,440000000,HỒ CHÍ MINH,CŨ,2013,KEM,BẠC,TỰ ĐỘNG,75180,https://bonbanh.com/xe-toyota-innova-2.0v-2013-4125754,price!!!
18444,KIA,MORNING,298000000,HƯNG YÊN,CŨ,2011,MÀU KHÁC,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-sport-2011-4063322,price!!!
18446,TOYOTA,PREVIA,105000000,HỒ CHÍ MINH,CŨ,1992,-,CAM,TỰ ĐỘNG,9999,https://bonbanh.com/xe-toyota-previa-2.4-at-1992-4087687,price!!!
18455,CHEVROLET,SPARK,105000000,HỒ CHÍ MINH,CŨ,2009,MÀU KHÁC,ĐỎ,SỐ TAY,1,https://bonbanh.com/xe-chevrolet-spark-lt-1.0-mt-super-2009-4119514,price!!!
18474,MAZDA,3,655000000,HỒ CHÍ MINH,CŨ,2015,ĐEN,TRẮNG,TỰ ĐỘNG,39575,https://bonbanh.com/xe-mazda-3-1.5-at-2015-3840608,price!!!
18483,HYUNDAI,ELANTRA,135000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/90171419.htm,price!!!
18488,KIA,CD5,58000000,,CŨ,2000,,,SỐ SÀN,33333,https://xe.chotot.com/mua-ban-oto-thanh-pho-ninh-binh-ninh-binh/88906227.htm,price!!!
18500,LEXUS,RX,965000000,HÀ NỘI,CŨ,2008,ĐEN,ĐEN,TỰ ĐỘNG,65000,https://bonbanh.com/xe-lexus-rx-350-2008-4115128,price!!!
18506,FORD,RANGER,448000000,HÀ NỘI,CŨ,2015,NÂU,XANH,SỐ TAY,79000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2015-3436225,price!!!
18518,TOYOTA,INNOVA,369000000,,CŨ,2016,,,SỐ SÀN,59315,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/79649202.htm,price!!!
18531,LEXUS,GX,950000000,HÀ NỘI,CŨ,2008,-,CÁT,TỰ ĐỘNG,0,https://bonbanh.com/xe-lexus-gx-470-2008-4042390,price!!!
18532,ISUZU,HI LANDER,175000000,HỒ CHÍ MINH,CŨ,2008,MÀU KHÁC,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-isuzu-hi_lander-x-treme-2.5-mt-2008-4113434,price!!!
18534,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3087852,price!!!
18559,TOYOTA,INNOVA,435000000,,CŨ,2019,,,SỐ SÀN,73600,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90354079.htm,price!!!
18562,JEEP,DÒNG KHÁC,50000000,,CŨ,TRƯỚC NĂM 1980,,,SỐ SÀN,1000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90354152.htm,price!!!
18565,HYUNDAI,GRAND STAREX,530000000,HÀ NỘI,CŨ,2014,GHI,TRẮNG,TỰ ĐỘNG,80000,https://bonbanh.com/xe-hyundai-grand_starex-van-2.5-at-2014-4115161,price!!!
18566,HYUNDAI,GRAND STAREX,365000000,HỒ CHÍ MINH,CŨ,2013,VÀNG,GHI,SỐ TAY,88000,https://bonbanh.com/xe-hyundai-grand_starex-2.4-mt-2013-4025716,price!!!
18580,MERCEDES BENZ,C CLASS,1230000000,HỒ CHÍ MINH,CŨ,2019,KEM,ĐEN,TỰ ĐỘNG,3000,https://bonbanh.com/xe-mercedes_benz-c_class-c180-2019-4078272,price!!!
18591,TOYOTA,INNOVA,730000000,,CŨ,2018,,,TỰ ĐỘNG,75,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/90355165.htm,price!!!
18616,LEXUS,RX,3360000000,HÀ NỘI,CŨ,2021,NÂU,ĐEN,TỰ ĐỘNG,7000,https://bonbanh.com/xe-lexus-rx-300-2021-4108706,price!!!
18630,VINFAST,LUX,681695000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/87831034.htm,price!!!
18631,TOYOTA,FORTUNER,368000000,,CŨ,2010,,,TỰ ĐỘNG,86000,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/88524386.htm,price!!!
18633,JAGUAR,F PACE,2450000000,,CŨ,2019,,,TỰ ĐỘNG,8700,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/88917856.htm,price!!!
18641,KIA,SORENTO,1119000000,HÀ NỘI,MỚI,2021,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-luxury-2.2-at-2021-4122859,price!!!
18647,FORD,RANGER,1165000000,HÀ NỘI,CŨ,2019,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2019-4101141,price!!!
18648,BMW,X6,839000000,HÀ NỘI,CŨ,2012,KEM,ĐỎ,TỰ ĐỘNG,78000,https://bonbanh.com/xe-bmw-x6-xdrive35i-2012-4078484,price!!!
18653,DAEWOO,MAGNUS,110000000,,CŨ,2005,,,TỰ ĐỘNG,142,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/87306428.htm,price!!!
18662,KIA,MORNING,289000000,,CŨ,2015,,,TỰ ĐỘNG,55000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90354198.htm,price!!!
18663,TOYOTA,INNOVA,665000000,,CŨ,2017,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/90230582.htm,price!!!
18664,ISUZU,D CARGO,330000000,,CŨ,2009,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/89027640.htm,model not in brand
18666,TOYOTA,VIOS,292000000,,CŨ,2016,,,SỐ SÀN,60000,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/89994335.htm,price!!!
18670,KIA,CARENS,260000000,,CŨ,2016,,,SỐ SÀN,216000,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90354271.htm,price!!!
18676,CHEVROLET,SPARK,141000000,,CŨ,2008,,,TỰ ĐỘNG,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/84559231.htm,price!!!
18677,HONDA,ACCORD,105000000,,CŨ,1992,,,SỐ SÀN,1,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/89961884.htm,price!!!
18692,MAZDA,626,95000000,,CŨ,2001,,,SỐ SÀN,9999,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/90354987.htm,price!!!
18694,MERCEDES BENZ,GLC,1496000000,,CŨ,2019,,,TỰ ĐỘNG,28500,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90318043.htm,price!!!
18697,MITSUBISHI,PAJERO,380000000,,CŨ,2001,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89692581.htm,price!!!
18700,KIA,SORENTO,660,,CŨ,2018,,,TỰ ĐỘNG,40000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90355599.htm,price!!!
18701,MERCEDES BENZ,C CLASS,1199000000,,CŨ,2020,,,TỰ ĐỘNG,20000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90298058.htm,price!!!
18708,FORD,RANGER,650000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3865097,price!!!
18712,LEXUS,RX,3200000000,HÀ NỘI,MỚI,2021,NÂU,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-lexus-rx-300-2021-3783972,price!!!
18715,HYUNDAI,ACCENT,95000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/54860375.htm,price!!!
18717,KIA,MORNING,125000000,,CŨ,2008,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89413004.htm,price!!!
18720,FORD,RANGER,616000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88254157.htm,price!!!
18724,MITSUBISHI,ZINGER,182000000,,CŨ,2008,,,SỐ SÀN,123456,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90355758.htm,price!!!
18727,TOYOTA,INNOVA,160000000,,CŨ,2007,,,SỐ SÀN,55555,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90355783.htm,price!!!
18733,KIA,MORNING,422000000,,CŨ,2020,,,TỰ ĐỘNG,7000,https://xe.chotot.com/mua-ban-oto-quan-thot-not-can-tho/90355850.htm,price!!!
18743,TOYOTA,FORTUNER,396000000,HỒ CHÍ MINH,CŨ,2012,KEM,BẠC,TỰ ĐỘNG,87000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2012-3788202,price!!!
18745,LANDROVER,RANGE ROVER,4750000000,HÀ NỘI,CŨ,2016,ĐEN,TRẮNG,TỰ ĐỘNG,32000,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2016-4113506,price!!!
18762,ISUZU,FVR,5000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90356325.htm,price!!!
18768,TOYOTA,VIOS,296000000,HÀ NỘI,CŨ,2016,GHI,CÁT,SỐ TAY,63000,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4098158,price!!!
18770,FORD,RANGER,635000000,HÀ NỘI,CŨ,2019,ĐEN,XÁM,TỰ ĐỘNG,36000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2019-4109336,price!!!
18773,TOYOTA,CAMRY,750000000,HỒ CHÍ MINH,CŨ,2009,BẠC,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-le-2.5-2009-3342197,price!!!
18816,TOYOTA,CAMRY,55000000,,CŨ,1989,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/90356446.htm,price!!!
18818,KIA,MORNING,139000000,,CŨ,2012,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/90356508.htm,price!!!
18826,TOYOTA,INNOVA,365000000,,CŨ,2017,,,SỐ SÀN,600000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/88323561.htm,price!!!
18834,FORD,RANGER,1192000000,HÀ NỘI,MỚI,2020,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2020-3172757,price!!!
18835,FORD,RANGER,650000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3541208,price!!!
18845,FORD,RANGER,488000000,HÀ NỘI,CŨ,2018,ĐEN,VÀNG,SỐ TAY,71000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4042862,price!!!
18846,HYUNDAI,PORTER,385000000,HỒ CHÍ MINH,MỚI,2021,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-porter-150-thung-bat-2021-3610512,price!!!
18854,FORD,RANGER,592000000,,CŨ,2018,,,TỰ ĐỘNG,40000,https://xe.chotot.com/mua-ban-oto-huyen-dat-do-ba-ria-vung-tau/90154864.htm,price!!!
18867,HYUNDAI,PORTER,142000000,BÌNH DƯƠNG,CŨ,2006,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-porter--2006-4127288,price!!!
18870,MERCEDES BENZ,E CLASS,920000000,HÀ NỘI,CŨ,2015,ĐEN,TRẮNG,TỰ ĐỘNG,48000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2015-4029626,price!!!
18873,KIA,SORENTO,1269000000,HÀ NỘI,CŨ,2021,KEM,ĐEN,TỰ ĐỘNG,13000,https://bonbanh.com/xe-kia-sorento-signature-2.2-at-awd-2021-4091125,price!!!
18880,FORD,TRANSIT,385000000,HỒ CHÍ MINH,CŨ,2018,KEM,XÁM,SỐ TAY,83000,https://bonbanh.com/xe-ford-transit-svp-2018-4113361,price!!!
18887,KIA,CERATO,448000000,HÀ NỘI,CŨ,2019,ĐEN,XANH,SỐ TAY,42000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2019-4091027,price!!!
18888,FORD,RANGER,578000000,,CŨ,2020,,,SỐ SÀN,35000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/89498926.htm,price!!!
18897,MERCEDES BENZ,E CLASS,96000000,,CŨ,1997,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90000737.htm,price!!!
18913,BMW,Z4,4555000000,HẢI DƯƠNG,MỚI,2021,KEM,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-bmw-z4-sdrive30i-m-sport-2021-3604798,price!!!
18920,KIA,CARNIVAL,1839000000,HÀ NỘI,MỚI,2022,VÀNG,GHI,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-carnival-signature-3.5g-2022-4020076,price!!!
18925,KIA,MORNING,249000000,,CŨ,2019,,,SỐ SÀN,42000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89788338.htm,price!!!
